# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
20

# DegenGeom Type, SurfNdx, GeomID
LIFTING_SURFACE,horizontal_stabilizer,0,XINHKYSYPM
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
7.788999999999999702e+00, 0.000000000000000000e+00, 3.313999999999999724e-01, 8.886162755119112688e+00, 0.000000000000000000e+00, 3.313999999999999724e-01, 8.330309872809971594e+00, 0.000000000000000000e+00, 3.314000000000000279e-01, 8.247294456764135973e+00, 0.000000000000000000e+00, 3.314000000000000279e-01, 1.198558933727422587e-01, 2.803006889128837331e-01, 1.097162755119112987e+00, 5.157365242960003371e-03, 2.305163040265418017e-01, 1.043919231117530829e-18, 9.615422952022158252e-05, 6.332426679545564291e-03, 2.174488756083341669e-19, 9.742173084894485691e-02, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.117963353239175506e+00, 1.117963353239175506e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.788999999999999702e+00, 3.313999999999999724e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.788999999999999702e+00, 0.000000000000000000e+00, 3.313999999999999724e-01, 1.000000000000000000e+00, 1.200350290767565054e-01, 2.996768134164076169e-01, 1.800000000000000000e+02, 1.596360330623733326e+01, 1.482416710658746896e-02, 1.482416710658664497e-02
7.788999999999999702e+00, -4.600403432214442700e-01, 3.313999999999999169e-01, 8.886162755119112688e+00, -4.600403432214442700e-01, 3.313999999999999169e-01, 8.330309872809971594e+00, -4.600403432214442700e-01, 3.314000000000000279e-01, 8.247294456764135973e+00, -4.600403432214442700e-01, 3.314000000000000279e-01, 1.198558933727422587e-01, 2.803006889128837331e-01, 1.097162755119112987e+00, 5.157365242960003371e-03, 2.305163040265416352e-01, 2.067931655813811448e-17, 9.615422952022152831e-05, 6.332426679545550413e-03, 6.584790927768553807e-19, 9.742173084894481527e-02, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.117963353239175284e+00, 1.117963353239175506e+00, 1.199999999999999956e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.788999999999999702e+00, 3.313999999999999169e-01, 4.600403432214442700e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.788999999999999702e+00, -4.600403432214442700e-01, 3.313999999999999169e-01, 1.000000000000000000e+00, 1.200350290767565054e-01, 2.996768134164076169e-01, 1.800000000000000000e+02, 1.596360330623733326e+01, 1.482416710658746896e-02, 1.482416710658664497e-02
7.788999999999999702e+00, -9.200806864428885401e-01, 3.313999999999999724e-01, 8.886162755119112688e+00, -9.200806864428885401e-01, 3.313999999999999724e-01, 8.330309872809971594e+00, -9.200806864428885401e-01, 3.314000000000000279e-01, 8.247294456764135973e+00, -9.200806864428885401e-01, 3.313999999999999724e-01, 1.198558933727422587e-01, 2.803006889128837331e-01, 1.097162755119112987e+00, 5.157365242960003371e-03, 2.305163040265418017e-01, 1.913756723823094251e-18, 9.615422952022156897e-05, 6.332426679545564291e-03, 1.869533734363777146e-20, 9.742173084894485691e-02, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.117963353239175506e+00, 1.117963353239175506e+00, 1.399999999999999911e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.788999999999999702e+00, 3.313999999999999724e-01, 9.200806864428885401e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.788999999999999702e+00, -9.200806864428885401e-01, 3.313999999999999724e-01, 1.000000000000000000e+00, 1.200350290767565054e-01, 2.996768134164076169e-01, 1.800000000000000000e+02, 1.596360330623737589e+01, 1.482416710658746896e-02, 1.482416710658664497e-02
7.788999999999999702e+00, -1.380121029664333365e+00, 3.313999999999999724e-01, 8.886162755119112688e+00, -1.380121029664333365e+00, 3.313999999999999724e-01, 8.330309872809971594e+00, -1.380121029664333365e+00, 3.314000000000000279e-01, 8.247294456764135973e+00, -1.380121029664333365e+00, 3.313999999999999724e-01, 1.198558933727422587e-01, 2.803006889128837331e-01, 1.097162755119112987e+00, 5.157365242960003371e-03, 2.305163040265418017e-01, 1.913756723823094251e-18, 9.615422952022156897e-05, 6.332426679545564291e-03, 1.869533734363777146e-20, 9.742173084894485691e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, -1.952863729214870075e-15, 1.117963353239175506e+00, 1.117963353239175506e+00, 1.600000000000000089e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.952863729214870075e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -1.952863729214870075e-15, 0.000000000000000000e+00, -7.788999999999999702e+00, 3.313999999999972523e-01, 1.380121029664334031e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.952863729214870075e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, -1.952863729214870075e-15, 0.000000000000000000e+00, 7.788999999999999702e+00, -1.380121029664333365e+00, 3.313999999999999724e-01, 1.000000000000000000e+00, 1.200350290767565054e-01, 2.996768134164076169e-01, 1.800000000000000000e+02, 1.596360330623737589e+01, 1.482416710658746896e-02, 1.482416710658664497e-02
7.788999999999999702e+00, -1.840161372885777524e+00, 3.313999999999999169e-01, 8.886162755119112688e+00, -1.840161372885777524e+00, 3.313999999999999169e-01, 8.330309872809971594e+00, -1.840161372885777524e+00, 3.314000000000000279e-01, 8.247294456764135973e+00, -1.840161372885777524e+00, 3.314000000000000279e-01, 1.198558933727422587e-01, 2.803006889128837331e-01, 1.097162755119112987e+00, 5.157365242960003371e-03, 2.305163040265416352e-01, 2.067931655813811448e-17, 9.615422952022152831e-05, 6.332426679545550413e-03, 6.584790927768553807e-19, 9.742173084894481527e-02, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.117963353239175284e+00, 1.117963353239175506e+00, 1.800000000000000044e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.788999999999999702e+00, 3.313999999999999169e-01, 1.840161372885777524e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.788999999999999702e+00, -1.840161372885777524e+00, 3.313999999999999169e-01, 1.000000000000000000e+00, 1.200350290767565054e-01, 2.996768134164076169e-01, 1.800000000000000000e+02, 1.596360330623733326e+01, 1.482416710658746896e-02, 1.482416710658664497e-02
7.788999999999999702e+00, -2.300201716107221905e+00, 3.313999999999999724e-01, 8.886162755119112688e+00, -2.300201716107221905e+00, 3.313999999999999724e-01, 8.330309872809971594e+00, -2.300201716107221905e+00, 3.314000000000000279e-01, 8.247294456764135973e+00, -2.300201716107221905e+00, 3.314000000000000279e-01, 1.198558933727422587e-01, 2.803006889128837331e-01, 1.097162755119112987e+00, 5.157365242960003371e-03, 2.305163040265418017e-01, 1.043919231117530829e-18, 9.615422952022158252e-05, 6.332426679545564291e-03, 2.174488756083341669e-19, 9.742173084894485691e-02, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.117963353239175506e+00, 1.117963353239175506e+00, 2.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.788999999999999702e+00, 3.313999999999999724e-01, 2.300201716107221905e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.788999999999999702e+00, -2.300201716107221905e+00, 3.313999999999999724e-01, 1.000000000000000000e+00, 1.200350290767565054e-01, 2.996768134164076169e-01, 1.800000000000000000e+02, 1.596360330623733326e+01, 1.482416710658746896e-02, 1.482416710658664497e-02
# DegenGeom Type, nXsecs
STICK_FACE, 5
# sweeple,sweepte,areaTop,areaBot
0.000000000000000000e+00, 0.000000000000000000e+00, 5.143082447331470686e-01, 5.143082447331470686e-01
0.000000000000000000e+00, 0.000000000000000000e+00, 5.143082447331469576e-01, 5.143082447331470686e-01
0.000000000000000000e+00, 0.000000000000000000e+00, 5.143082447331476237e-01, 5.143082447331475127e-01
0.000000000000000000e+00, 0.000000000000000000e+00, 5.143082447331468465e-01, 5.143082447331467355e-01
0.000000000000000000e+00, 0.000000000000000000e+00, 5.143082447331470686e-01, 5.143082447331470686e-01
# DegenGeom Type
POINT
# vol,volWet,area,areaWet,Ishellxx,Ishellyy,Ishellzz,Ishellxy,Ishellxz,Ishellyz,Isolidxx,Isolidyy,Isolidzz,Isolidxy,Isolidxz,Isolidyz,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00

# DegenGeom Type, SurfNdx, GeomID
LIFTING_SURFACE,main_wing,0,IKTBHJZSBQ
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
4.985999999999999766e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
4.947610657268863399e+00, 0.000000000000000000e+00, 1.070335768795536380e+00, 1.000000000000000000e+00, 4.173311976788848798e-02
4.892408025317915410e+00, 0.000000000000000000e+00, 1.060978047261954549e+00, 1.000000000000000000e+00, 9.595583006934514658e-02
4.814652156414815032e+00, 0.000000000000000000e+00, 1.048242325010257492e+00, 1.000000000000000000e+00, 1.722603643809274832e-01
4.708267581680156688e+00, 0.000000000000000000e+00, 1.031625010832489808e+00, 1.000000000000000000e+00, 2.765358755368439447e-01
4.568362974235246732e+00, 0.000000000000000000e+00, 1.011158752438800601e+00, 1.000000000000000000e+00, 4.134663504172014781e-01
4.393652946998079400e+00, 0.000000000000000000e+00, 9.878490186458008804e-01, 1.000000000000000000e+00, 5.841612375912467181e-01
4.189029302620321360e+00, 0.000000000000000000e+00, 9.640528922054449890e-01, 1.000000000000000000e+00, 7.836633902842906618e-01
3.966599980052667895e+00, 0.000000000000000000e+00, 9.434407187961864061e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
3.743619126006207054e+00, 0.000000000000000000e+00, 9.301688920454012077e-01, 1.000000000000000000e+00, 1.216336609715709338e+00
3.537656358718166416e+00, 0.000000000000000000e+00, 9.272969357887156372e-01, 1.000000000000000000e+00, 1.415838762408753171e+00
3.361621054652210283e+00, 0.000000000000000000e+00, 9.354915715834879464e-01, 1.000000000000000000e+00, 1.586533649582798411e+00
3.221375014784831237e+00, 0.000000000000000000e+00, 9.531168994346492784e-01, 1.000000000000000000e+00, 1.723464124463156111e+00
3.116594094765396061e+00, 0.000000000000000000e+00, 9.776258227153795666e-01, 1.000000000000000000e+00, 1.827739635619072489e+00
3.043667386408863251e+00, 0.000000000000000000e+00, 1.007140262824856691e+00, 1.000000000000000000e+00, 1.904044169930654951e+00
2.999725742245736626e+00, 0.000000000000000000e+00, 1.041306772393731039e+00, 1.000000000000000000e+00, 1.958266880232111484e+00
2.986000000000000210e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 1.000000000000000000e+00, 2.000000000000000000e+00
2.999725742245736626e+00, 0.000000000000000000e+00, 1.112693227606268431e+00, 1.000000000000000000e+00, 2.041733119767888294e+00
3.043667386408862363e+00, 0.000000000000000000e+00, 1.146859737175143223e+00, 1.000000000000000000e+00, 2.095955830069344827e+00
3.116594094765396061e+00, 0.000000000000000000e+00, 1.176374177284620348e+00, 1.000000000000000000e+00, 2.172260364380927289e+00
3.221375014784830793e+00, 0.000000000000000000e+00, 1.200883100565350858e+00, 1.000000000000000000e+00, 2.276535875536843889e+00
3.361621054652211171e+00, 0.000000000000000000e+00, 1.218508428416511968e+00, 1.000000000000000000e+00, 2.413466350417201589e+00
3.537656358718165528e+00, 0.000000000000000000e+00, 1.226703064211283944e+00, 1.000000000000000000e+00, 2.584161237591246607e+00
3.743619126006205722e+00, 0.000000000000000000e+00, 1.223831107954598707e+00, 1.000000000000000000e+00, 2.783663390284290440e+00
3.966599980052668784e+00, 0.000000000000000000e+00, 1.210559281203813509e+00, 1.000000000000000000e+00, 3.000000000000000000e+00
4.189029302620321360e+00, 0.000000000000000000e+00, 1.189947107794554926e+00, 1.000000000000000000e+00, 3.216336609715709116e+00
4.393652946998079400e+00, 0.000000000000000000e+00, 1.166150981354199034e+00, 1.000000000000000000e+00, 3.415838762408752949e+00
4.568362974235245844e+00, 0.000000000000000000e+00, 1.142841247561199758e+00, 1.000000000000000000e+00, 3.586533649582798411e+00
4.708267581680154912e+00, 0.000000000000000000e+00, 1.122374989167510551e+00, 1.000000000000000000e+00, 3.723464124463156111e+00
4.814652156414815920e+00, 0.000000000000000000e+00, 1.105757674989742423e+00, 1.000000000000000000e+00, 3.827739635619072267e+00
4.892408025317916298e+00, 0.000000000000000000e+00, 1.093021952738045366e+00, 1.000000000000000000e+00, 3.904044169930655173e+00
4.947610657268862511e+00, 0.000000000000000000e+00, 1.083664231204463535e+00, 1.000000000000000000e+00, 3.958266880232111262e+00
4.985999999999999766e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 1.000000000000000000e+00, 4.000000000000000000e+00
4.955999999999999517e+00, 9.398568334470075447e-01, 1.093405262051046378e+00, 1.199999999999999956e+00, 0.000000000000000000e+00
4.918378444123486126e+00, 9.398568334470076557e-01, 1.086874315470672148e+00, 1.199999999999999956e+00, 4.173311976788848798e-02
4.864279864811557275e+00, 9.398568334470075447e-01, 1.077703748367762060e+00, 1.199999999999999956e+00, 9.595583006934514658e-02
4.788079113286517696e+00, 9.398568334470074337e-01, 1.065222740561098558e+00, 1.199999999999999956e+00, 1.722603643809274832e-01
4.683822230046553514e+00, 9.398568334470075447e-01, 1.048937772666886481e+00, 1.199999999999999956e+00, 2.765358755368439447e-01
4.546715714750542148e+00, 9.398568334470076557e-01, 1.028880839441071116e+00, 1.199999999999999956e+00, 4.134663504172014781e-01
4.375499888058118181e+00, 9.398568334470074337e-01, 1.006037300323931349e+00, 1.199999999999999956e+00, 5.841612375912467181e-01
4.174968720107864684e+00, 9.398568334470075447e-01, 9.827168322253803101e-01, 1.199999999999999956e+00, 7.836633902842906618e-01
3.956987980451614373e+00, 9.398568334470075447e-01, 9.625171664713091380e-01, 1.199999999999999956e+00, 1.000000000000000000e+00
3.738466743486083210e+00, 9.398568334470075447e-01, 9.495107762555397013e-01, 1.199999999999999956e+00, 1.216336609715709338e+00
3.536623231543802426e+00, 9.398568334470075447e-01, 9.466962591239880265e-01, 1.199999999999999956e+00, 1.415838762408753171e+00
3.364108633559165895e+00, 9.398568334470075447e-01, 9.547270022028647718e-01, 1.199999999999999956e+00, 1.586533649582798411e+00
3.226667514489134803e+00, 9.398568334470076557e-01, 9.719998234970028683e-01, 1.199999999999999956e+00, 1.723464124463156111e+00
3.123982212870088482e+00, 9.398568334470076557e-01, 9.960185683121184352e-01, 1.199999999999999956e+00, 1.827739635619072489e+00
3.052514038680686603e+00, 9.398568334470076557e-01, 1.024942719619405862e+00, 1.199999999999999956e+00, 1.904044169930654951e+00
3.009451227400822049e+00, 9.398568334470074337e-01, 1.058425898996903092e+00, 1.199999999999999956e+00, 1.958266880232111484e+00
2.995999999999999996e+00, 9.398568334470075447e-01, 1.093405262051046378e+00, 1.199999999999999956e+00, 2.000000000000000000e+00
3.009451227400822049e+00, 9.398568334470074337e-01, 1.128384625105189665e+00, 1.199999999999999956e+00, 2.041733119767888294e+00
3.052514038680686159e+00, 9.398568334470075447e-01, 1.161867804482687117e+00, 1.199999999999999956e+00, 2.095955830069344827e+00
3.123982212870087594e+00, 9.398568334470075447e-01, 1.190791955789974654e+00, 1.199999999999999956e+00, 2.172260364380927289e+00
3.226667514489134359e+00, 9.398568334470075447e-01, 1.214810700605090332e+00, 1.199999999999999956e+00, 2.276535875536843889e+00
3.364108633559167227e+00, 9.398568334470075447e-01, 1.232083521899228096e+00, 1.199999999999999956e+00, 2.413466350417201589e+00
3.536623231543801538e+00, 9.398568334470073227e-01, 1.240114264978104730e+00, 1.199999999999999956e+00, 2.584161237591246607e+00
3.738466743486081878e+00, 9.398568334470075447e-01, 1.237299747846553499e+00, 1.199999999999999956e+00, 2.783663390284290440e+00
3.956987980451615705e+00, 9.398568334470075447e-01, 1.224293357630783730e+00, 1.199999999999999956e+00, 3.000000000000000000e+00
4.174968720107864684e+00, 9.398568334470075447e-01, 1.204093691876712446e+00, 1.199999999999999956e+00, 3.216336609715709116e+00
4.375499888058118181e+00, 9.398568334470076557e-01, 1.180773223778161629e+00, 1.199999999999999956e+00, 3.415838762408752949e+00
4.546715714750540371e+00, 9.398568334470075447e-01, 1.157929684661021863e+00, 1.199999999999999956e+00, 3.586533649582798411e+00
4.683822230046552626e+00, 9.398568334470076557e-01, 1.137872751435206720e+00, 1.199999999999999956e+00, 3.723464124463156111e+00
4.788079113286517696e+00, 9.398568334470076557e-01, 1.121587783540993977e+00, 1.199999999999999956e+00, 3.827739635619072267e+00
4.864279864811557275e+00, 9.398568334470075447e-01, 1.109106775734330919e+00, 1.199999999999999956e+00, 3.904044169930655173e+00
4.918378444123486126e+00, 9.398568334470075447e-01, 1.099936208631421053e+00, 1.199999999999999956e+00, 3.958266880232111262e+00
4.955999999999999517e+00, 9.398568334470075447e-01, 1.093405262051046378e+00, 1.199999999999999956e+00, 4.000000000000000000e+00
4.926000000000000156e+00, 1.879713666894015089e+00, 1.109810524102093021e+00, 1.399999999999999911e+00, 0.000000000000000000e+00
4.889146230978107965e+00, 1.879713666894015311e+00, 1.103412862145807916e+00, 1.399999999999999911e+00, 4.173311976788848798e-02
4.836151704305199139e+00, 1.879713666894015089e+00, 1.094429449473569349e+00, 1.399999999999999911e+00, 9.595583006934514658e-02
4.761506070158223025e+00, 1.879713666894014867e+00, 1.082203156111940290e+00, 1.399999999999999911e+00, 1.722603643809274832e-01
4.659376878412951228e+00, 1.879713666894015089e+00, 1.066250534501283154e+00, 1.399999999999999911e+00, 2.765358755368439447e-01
4.525068455265836675e+00, 1.879713666894015311e+00, 1.046602926443341630e+00, 1.399999999999999911e+00, 4.134663504172014781e-01
4.357346829118156961e+00, 1.879713666894014867e+00, 1.024225582002061818e+00, 1.399999999999999911e+00, 5.841612375912467181e-01
4.160908137595408895e+00, 1.879713666894015089e+00, 1.001380772245315853e+00, 1.399999999999999911e+00, 7.836633902842906618e-01
3.947375980850560850e+00, 1.879713666894015089e+00, 9.815936141464318698e-01, 1.399999999999999911e+00, 1.000000000000000000e+00
3.733314360965958478e+00, 1.879713666894015089e+00, 9.688526604656779728e-01, 1.399999999999999911e+00, 1.216336609715709338e+00
3.535590104369439324e+00, 1.879713666894015089e+00, 9.660955824592601937e-01, 1.399999999999999911e+00, 1.415838762408753171e+00
3.366596212466121951e+00, 1.879713666894015089e+00, 9.739624328222413752e-01, 1.399999999999999911e+00, 1.586533649582798411e+00
3.231960014193437924e+00, 1.879713666894015311e+00, 9.908827475593562362e-01, 1.399999999999999911e+00, 1.723464124463156111e+00
3.131370330974780014e+00, 1.879713666894015311e+00, 1.014411313908857304e+00, 1.399999999999999911e+00, 1.827739635619072489e+00
3.061360690952509067e+00, 1.879713666894015311e+00, 1.042745176413955255e+00, 1.399999999999999911e+00, 1.904044169930654951e+00
3.019176712555907471e+00, 1.879713666894014867e+00, 1.075545025600074922e+00, 1.399999999999999911e+00, 1.958266880232111484e+00
3.006000000000000227e+00, 1.879713666894015089e+00, 1.109810524102093021e+00, 1.399999999999999911e+00, 2.000000000000000000e+00
3.019176712555906583e+00, 1.879713666894014867e+00, 1.144076022604110898e+00, 1.399999999999999911e+00, 2.041733119767888294e+00
3.061360690952508179e+00, 1.879713666894015089e+00, 1.176875871790230343e+00, 1.399999999999999911e+00, 2.095955830069344827e+00
3.131370330974780014e+00, 1.879713666894015089e+00, 1.205209734295328960e+00, 1.399999999999999911e+00, 2.172260364380927289e+00
3.231960014193437480e+00, 1.879713666894015089e+00, 1.228738300644829806e+00, 1.399999999999999911e+00, 2.276535875536843889e+00
3.366596212466122395e+00, 1.879713666894015089e+00, 1.245658615381944223e+00, 1.399999999999999911e+00, 2.413466350417201589e+00
3.535590104369438436e+00, 1.879713666894014645e+00, 1.253525465744925516e+00, 1.399999999999999911e+00, 2.584161237591246607e+00
3.733314360965957590e+00, 1.879713666894015089e+00, 1.250768387738507847e+00, 1.399999999999999911e+00, 2.783663390284290440e+00
3.947375980850562183e+00, 1.879713666894015089e+00, 1.238027434057753950e+00, 1.399999999999999911e+00, 3.000000000000000000e+00
4.160908137595408007e+00, 1.879713666894015089e+00, 1.218240275958869967e+00, 1.399999999999999911e+00, 3.216336609715709116e+00
4.357346829118156073e+00, 1.879713666894015311e+00, 1.195395466202124224e+00, 1.399999999999999911e+00, 3.415838762408752949e+00
4.525068455265836675e+00, 1.879713666894015089e+00, 1.173018121760844634e+00, 1.399999999999999911e+00, 3.586533649582798411e+00
4.659376878412949452e+00, 1.879713666894015311e+00, 1.153370513702902889e+00, 1.399999999999999911e+00, 3.723464124463156111e+00
4.761506070158222137e+00, 1.879713666894015311e+00, 1.137417892092245530e+00, 1.399999999999999911e+00, 3.827739635619072267e+00
4.836151704305199139e+00, 1.879713666894015089e+00, 1.125191598730616693e+00, 1.399999999999999911e+00, 3.904044169930655173e+00
4.889146230978107965e+00, 1.879713666894015089e+00, 1.116208186058378127e+00, 1.399999999999999911e+00, 3.958266880232111262e+00
4.926000000000000156e+00, 1.879713666894015089e+00, 1.109810524102093021e+00, 1.399999999999999911e+00, 4.000000000000000000e+00
4.895999999999999908e+00, 2.819570500341023855e+00, 1.126215786153139442e+00, 1.600000000000000089e+00, 0.000000000000000000e+00
4.859914017832730693e+00, 2.819570500341023855e+00, 1.119951408820943684e+00, 1.600000000000000089e+00, 4.173311976788848798e-02
4.808023543798841004e+00, 2.819570500341023855e+00, 1.111155150579376860e+00, 1.600000000000000089e+00, 9.595583006934514658e-02
4.734933027029925690e+00, 2.819570500341023855e+00, 1.099183571662781356e+00, 1.600000000000000089e+00, 1.722603643809274832e-01
4.634931526779347166e+00, 2.819570500341024744e+00, 1.083563296335679826e+00, 1.600000000000000089e+00, 2.765358755368439447e-01
4.503421195781131203e+00, 2.819570500341024744e+00, 1.064325013445612145e+00, 1.600000000000000089e+00, 4.134663504172014781e-01
4.339193770178194853e+00, 2.819570500341023855e+00, 1.042413863680192065e+00, 1.600000000000000089e+00, 5.841612375912467181e-01
4.146847555082952219e+00, 2.819570500341023855e+00, 1.020044712265251174e+00, 1.600000000000000089e+00, 7.836633902842906618e-01
3.937763981249507772e+00, 2.819570500341023855e+00, 1.000670061821554713e+00, 1.600000000000000089e+00, 1.000000000000000000e+00
3.728161978445834190e+00, 2.819570500341023855e+00, 9.881945446758165774e-01, 1.600000000000000089e+00, 1.216336609715709338e+00
3.534556977195075778e+00, 2.819570500341023855e+00, 9.854949057945323609e-01, 1.600000000000000089e+00, 1.415838762408753171e+00
3.369083791373077119e+00, 2.819570500341023855e+00, 9.931978634416183116e-01, 1.600000000000000089e+00, 1.586533649582798411e+00
3.237252513897741046e+00, 2.819570500341024299e+00, 1.009765671621709826e+00, 1.600000000000000089e+00, 1.723464124463156111e+00
3.138758449079471990e+00, 2.819570500341023855e+00, 1.032804059505596284e+00, 1.600000000000000089e+00, 1.827739635619072489e+00
3.070207343224331531e+00, 2.819570500341023855e+00, 1.060547633208504870e+00, 1.600000000000000089e+00, 1.904044169930654951e+00
3.028902197710992450e+00, 2.819570500341023855e+00, 1.092664152203246974e+00, 1.600000000000000089e+00, 1.958266880232111484e+00
3.016000000000000014e+00, 2.819570500341023855e+00, 1.126215786153139442e+00, 1.600000000000000089e+00, 2.000000000000000000e+00
3.028902197710992450e+00, 2.819570500341023855e+00, 1.159767420103031910e+00, 1.600000000000000089e+00, 2.041733119767888294e+00
3.070207343224330643e+00, 2.819570500341024299e+00, 1.191883939097774237e+00, 1.600000000000000089e+00, 2.095955830069344827e+00
3.138758449079471546e+00, 2.819570500341023411e+00, 1.219627512800682823e+00, 1.600000000000000089e+00, 2.172260364380927289e+00
3.237252513897741046e+00, 2.819570500341023855e+00, 1.242665900684569280e+00, 1.600000000000000089e+00, 2.276535875536843889e+00
3.369083791373078451e+00, 2.819570500341023855e+00, 1.259233708864660573e+00, 1.600000000000000089e+00, 2.413466350417201589e+00
3.534556977195075333e+00, 2.819570500341023411e+00, 1.266936666511746523e+00, 1.600000000000000089e+00, 2.584161237591246607e+00
